Movement,Nose.x,Nose.y,Neck.x,Neck.y,RShoulder.x,RShoulder.y,RElbow.x,RElbow.y,RWrist.x,RWrist.y,LShoulder.x,LShoulder.y,LElbow.x,LElbow.y,LWrist.x,LWrist.y,MidHip.x,MidHip.y,RHip.x,RHip.y,RKnee.x,RKnee.y,RAnkle.x,RAnkle.y,LHip.x,LHip.y,LKnee.x,LKnee.y,LAnkle.x,LAnkle.y,REye.x,REye.y,LEye.x,LEye.y,REar.x,REar.y,LEar.x,LEar.y,LBigToe.x,LBigToe.y,LSmallToe.x,LSmallToe.y,LHeel.x,LHeel.y,RBigToe.x,RBigToe.y,RSmallToe.x,RSmallToe.y,RHeel.x,RHeel.y
12,599.234,181.98376,630.6907,236.5888,589.98535,236.53508,526.6076,245.44302,494.89844,222.67065,667.267,236.6131,644.54895,308.7813,590.08246,340.6755,653.68585,395.12653,626.3539,404.11108,635.6595,485.841,662.6714,571.95917,685.2936,386.16388,744.5347,467.5815,780.39764,562.89777,599.0781,168.32454,612.7762,168.29161,0,0,640.03,181.8774,807.66693,594.504,812.44916,585.47894,771.58923,576.46826,658.1728,599.1241,635.6031,599.01495,667.41327,585.48083
12,599.22375,181.96974,626.4571,240.80336,589.96954,236.58958,526.78503,245.4975,494.8082,227.23508,667.22144,240.80482,635.5841,308.88724,572.08484,340.71918,653.6266,395.00165,626.32416,399.65005,635.6284,485.89783,662.6544,571.96716,680.8586,386.0325,744.53955,467.6199,785.0675,562.90015,599.05145,168.33188,612.7754,168.28456,0,0,640.00854,181.91798,812.46826,594.4894,817.1096,581.05444,776.2277,576.547,653.68524,599.1476,635.5311,599.01807,671.5439,585.49384
12,599.1534,181.92137,626.3233,236.59845,585.5352,236.61307,521.98755,240.96884,490.44473,213.65018,667.10114,236.56955,635.58923,308.71014,571.93713,340.51736,653.5388,390.65555,626.2706,399.63214,635.6305,485.90405,662.6007,571.98145,680.80414,386.01996,744.5928,467.69366,798.6539,562.9624,599.00665,168.31436,608.36646,168.25832,0,0,639.95416,181.95189,817.1004,594.50665,835.01245,581.0954,785.14716,576.4607,653.61005,599.15607,635.4827,599.0061,667.3721,585.4829
11,599.13525,181.9519,626.31616,240.81328,585.5783,240.8241,522.2316,245.36438,490.43396,218.2533,667.068,236.61407,635.6263,304.4156,572.03894,336.13934,653.5886,395.13925,626.324,404.13748,635.633,485.98257,662.6201,572.00726,680.81146,386.12885,749.0322,472.25375,812.1262,567.4543,599.0136,168.34666,608.34906,168.28171,0,0,639.9545,181.98859,830.4672,594.5317,844.07306,585.54254,803.2815,585.6413,653.6057,599.1306,635.5121,598.98444,667.38635,585.5281
11,599.1273,186.34618,626.31665,240.85759,589.92017,240.88754,526.5888,245.48555,490.3672,222.77779,667.03625,240.88425,630.8241,308.7224,562.9394,336.19574,658.0293,399.6343,630.6741,408.5813,635.7009,490.24353,662.6322,572.0039,680.8428,390.481,757.9177,476.73563,816.8434,563.0844,598.9895,168.40332,608.3273,168.35857,0,0,635.7189,186.41771,844.10504,594.41315,848.7982,576.59106,812.4509,585.4632,653.5405,599.10535,635.4877,594.80536,667.39166,585.52057
11,599.092,186.38957,626.24176,240.87231,585.588,240.90968,526.57874,245.51855,490.3157,222.74605,666.96423,240.84561,631.09766,304.40817,567.4379,335.99115,658.0742,404.0824,630.69824,408.69925,635.6673,490.44928,662.6663,576.44147,680.8138,390.58066,762.4475,481.10767,825.94476,563.02203,594.8272,168.42484,608.2897,168.38683,0,0,635.70435,186.4958,848.7591,594.4469,857.6326,576.5664,821.5133,576.53015,644.5523,599.20856,635.3972,594.83386,671.556,585.6154
11,599.05054,186.40991,621.92804,240.88551,585.4652,240.89655,522.1877,245.35846,490.1257,222.61945,666.9484,240.92169,626.42255,308.7391,558.3459,331.58096,658.0743,404.1257,630.69965,408.73474,635.59717,490.48505,662.619,576.4445,680.81934,390.5885,762.3609,481.1964,830.4108,562.91833,594.76526,168.43062,608.20886,168.40582,0,0,635.65533,186.47995,853.1036,594.3879,862.283,572.05023,821.60126,572.02765,644.5142,599.2347,635.3455,594.838,667.4224,585.5651
10,599.1063,186.4309,621.8324,240.87027,581.0212,240.86237,526.59705,249.99414,490.16425,227.26799,662.72766,240.92795,626.4447,304.42758,558.40125,327.0652,653.6334,399.59067,626.45776,408.5974,635.6701,490.46695,662.6286,572.05396,676.42285,386.10916,753.4641,481.15805,834.9993,562.9596,594.7901,168.42409,608.31805,168.46326,0,0,635.6546,190.86177,853.35065,590.188,871.3401,572.0554,830.432,572.0792,649.0307,599.2665,635.39954,599.0018,667.4067,585.5104
10,598.972,186.37881,621.80066,240.92747,580.9865,240.9562,526.47766,249.89688,485.89505,227.30801,662.68933,240.96164,626.3255,304.2554,558.2899,322.51428,658.02673,404.10568,630.6696,408.7545,635.64343,490.56168,662.60815,572.0015,680.7676,390.53552,757.95776,481.24112,839.466,562.8574,594.6932,168.4102,603.8827,168.4364,0,0,635.576,190.89304,857.74194,590.1295,875.9228,571.9599,830.5505,567.5655,644.63654,599.26575,635.37317,598.9905,667.40076,585.45013
10,594.7333,186.41522,621.7967,240.99243,580.99036,241.06172,522.1669,249.95592,485.79175,227.29678,662.66754,240.97528,621.9375,304.2806,558.2089,318.1021,658.04114,408.54202,626.4713,413.08347,635.5897,490.52643,662.5463,571.94934,680.81586,395.0151,762.4443,481.2636,843.9654,562.8873,594.60406,168.47385,603.71423,168.48941,0,0,635.49963,190.93208,862.18274,594.3951,880.3717,572.0753,839.5389,571.9111,644.57587,599.24176,635.3287,594.8456,667.346,581.0968
10,594.61163,190.9552,617.32104,241.02744,576.53784,245.3975,526.5142,254.57544,485.7488,231.71227,662.6045,245.33345,612.86694,304.44724,553.79645,317.9798,653.57947,404.11804,626.34906,408.77527,635.6155,490.25153,658.1725,567.543,676.4725,390.52374,758.00586,476.72565,844.173,562.8143,594.51587,172.96098,599.4089,177.32881,0,0,635.4202,195.274,875.81635,594.4637,884.947,576.4256,843.9853,567.4998,649.1356,599.19116,635.33307,594.8315,667.2174,576.5693
10,594.6666,195.26585,617.26154,241.046,576.5198,241.06744,522.10846,258.97003,485.54117,227.22871,662.531,245.38441,608.2963,304.56866,544.66547,318.01288,653.6541,404.16867,626.3977,412.9915,635.6693,485.9697,658.1287,571.963,680.8316,390.60214,762.3744,476.79053,848.47614,562.7857,594.5355,177.41531,599.4532,181.83714,0,0,635.4134,195.31454,880.2329,590.1315,885.0357,567.56256,844.0604,567.5126,644.56836,599.2506,631.0752,598.9876,667.22754,585.5073
9,594.6661,195.32751,617.2677,241.03116,576.47217,245.36806,522.15784,263.43948,485.57443,227.29587,662.5372,241.03479,608.3505,304.43857,540.2816,313.49915,658.01917,408.54956,626.4122,413.09622,635.72144,490.19186,658.13837,576.427,680.84393,390.66864,762.3727,481.1221,853.03174,562.77545,594.5118,181.85558,599.4459,181.92445,0,0,635.3855,195.34079,884.90027,594.52936,889.5987,572.0464,848.751,567.4692,644.4816,599.2815,631.04834,599.01117,667.2204,585.65405
9,594.65063,195.40727,617.33307,241.05623,581.06885,245.41417,526.4554,263.59283,485.66357,231.74863,662.5174,241.02165,612.7522,304.26672,549.3125,313.50574,653.6386,404.2143,626.3641,413.06613,635.54095,490.273,658.121,576.49585,680.81744,390.60812,762.37463,481.12076,853.2055,562.7364,594.4924,186.32304,599.41956,186.36131,0,0,635.3584,195.39423,884.8893,590.06036,889.61804,567.46906,853.22363,567.5569,639.99634,599.2776,630.9794,594.8614,667.2545,589.9444
9,594.6784,195.43423,617.3468,245.33955,581.08136,245.42561,522.20746,263.6028,485.6517,231.58176,662.5238,245.38184,603.8618,304.3006,544.7335,309.1733,658.09314,408.62405,626.4659,413.18835,635.4853,490.31094,658.05237,576.5016,680.92944,395.0615,766.92944,481.27206,857.8011,562.85876,594.51276,186.3504,599.4548,186.40953,0,0,635.3889,195.42276,885.0784,594.396,894.0487,571.9727,857.877,571.9093,635.50726,599.15497,630.8648,594.7248,667.23566,589.98303
9,594.73724,195.48749,617.3279,245.45158,580.98096,249.89789,522.1978,267.8587,485.61145,227.34047,662.5397,245.41437,603.7512,304.33472,535.69763,309.1601,662.6591,413.12314,630.8983,417.59683,635.4428,494.78235,658.0241,576.52246,689.92426,404.18445,775.8312,485.84814,862.265,562.9054,594.5229,186.45628,603.6638,186.48027,0,0,635.41016,195.47159,885.1078,594.3948,898.44543,572.00684,866.795,571.9319,635.4067,599.1517,630.80774,594.7034,667.22046,589.9958
9,594.7009,195.53865,617.3694,245.48994,580.9769,249.92215,522.1785,263.60065,485.53497,231.56668,662.563,245.46768,603.86725,304.31076,540.2313,309.08597,662.6528,413.18283,630.9041,417.64627,635.3606,495.01398,653.6111,580.9896,689.93335,408.53555,775.9025,485.87485,866.77136,563.01483,594.48334,190.78952,599.44775,186.51685,0,0,635.34064,195.50217,889.4049,594.5842,902.9906,581.0039,871.3093,572.016,630.965,599.0715,626.47766,594.60815,667.17773,590.0776
8,594.75745,195.59743,617.384,245.49078,581.08295,249.88644,522.2347,267.8395,485.654,231.60194,662.5211,245.53174,599.34576,304.39304,535.683,309.08963,662.641,413.2299,630.90247,417.7068,635.40027,503.92975,653.5609,581.0941,689.90204,408.58185,775.9605,485.88757,866.7984,563.01733,594.52374,190.86598,603.66705,190.86263,0,0,635.386,195.54262,889.5177,594.5511,903.1268,576.586,866.8485,576.47144,630.84406,599.04944,626.40027,594.5833,667.12756,590.1625
8,594.7976,195.64626,617.3573,249.88454,581.0449,249.97632,522.12494,267.86157,485.5869,231.61577,662.5475,249.94034,599.31555,304.3592,531.3306,308.94427,662.7299,413.3272,630.9457,417.82263,635.4804,504.00577,649.15704,585.5058,694.3541,408.70355,776.2096,490.23007,871.35315,563.1224,594.56226,190.92947,603.7365,190.93527,0,0,635.477,195.59535,889.56683,594.6341,907.5734,581.105,875.83734,576.5463,630.75104,599.0614,626.30896,594.5914,667.0974,594.4273
8,594.77344,195.74002,621.8357,254.43892,585.58636,254.45844,522.14453,267.8778,485.54596,231.81871,662.50543,258.892,599.139,304.48306,531.1515,308.89545,667.05383,417.58823,631.1286,417.97125,635.4443,513.01404,649.10675,585.64905,694.4798,413.0159,780.4452,490.4054,875.8198,567.36237,594.59607,191.00983,603.7065,191.04282,0,0,635.4932,195.66089,889.5409,594.69257,907.52704,585.5448,880.3184,576.52454,626.32886,599.1086,621.92957,594.6056,667.0594,594.53564
8,594.7371,195.73915,621.8825,254.5498,585.47723,258.9468,522.0326,267.9415,485.568,231.81612,662.6544,258.93826,599.29034,304.4559,531.26935,308.76462,667.2049,417.6645,635.3931,422.2932,635.4788,517.3852,649.087,585.6307,698.93207,413.05768,780.5373,490.42523,875.7969,567.38556,594.5973,190.98466,603.68677,191.04704,0,0,635.5213,195.68565,889.52686,594.6729,907.5046,585.54016,880.26465,576.59204,626.3507,599.04614,626.231,594.5708,667.04266,594.5077
8,594.80676,199.89545,626.34357,258.97516,585.6099,258.9757,521.98303,267.9007,485.64743,231.78653,666.966,263.36823,599.2123,304.50394,535.6426,308.73764,667.1764,417.71667,635.33875,422.35684,635.45605,517.4113,649.04175,590.0349,698.9192,413.09488,780.4809,490.4145,866.78436,567.5095,594.67786,195.2503,603.75055,195.28423,0,0,635.5918,195.71658,889.4643,594.64075,903.04706,585.4917,866.8417,585.60986,626.2627,599.1027,621.8582,594.6175,667.0288,594.6191
7,599.05566,199.97012,626.3343,258.99084,585.58856,258.97427,522.02295,267.9757,485.72363,231.92384,666.95844,263.3738,599.02576,304.51108,531.20123,304.45215,667.12427,417.6792,635.27673,422.31042,635.3919,512.9036,644.63336,590.0256,698.8765,413.06747,780.4198,490.3434,866.7653,567.47473,594.8091,195.34291,608.18884,195.36938,0,0,635.68774,199.87508,889.4548,594.6134,903.0465,585.4566,866.8538,585.5601,621.7621,599.22205,612.8485,594.68665,666.9854,594.6274
7,599.1489,200.04298,626.4183,259.08838,585.5741,259.11078,517.50824,268.3054,485.6407,236.25755,667.10516,263.4487,599.2102,304.53265,531.15497,304.35873,667.0677,417.64145,631.0743,422.25058,635.4192,504.0092,644.59265,590.02924,698.8539,413.03857,780.49335,490.26962,866.8239,567.5047,599.0056,195.40176,608.3265,195.45872,0,0,639.9432,199.92014,889.5502,594.6597,907.51953,585.5252,866.817,589.93964,621.90826,599.32306,612.797,594.7796,662.76575,594.6402
7,599.28064,200.06667,630.7145,259.0884,585.63165,259.03354,521.9209,268.00583,485.7957,231.859,667.15137,263.4769,599.1458,304.52917,526.73126,304.15784,667.20306,417.6095,635.29193,422.2281,635.36975,503.97134,644.5861,585.6518,699.03534,413.01013,780.43427,485.99133,866.84814,567.4686,599.1322,195.421,612.8415,195.484,0,0,640.13165,199.96964,889.5864,594.63025,907.5492,585.5076,866.80115,589.96045,617.3796,599.1896,612.76807,594.64185,666.9621,594.5704
7,599.19794,200.10255,630.87225,263.39963,590.01514,259.0871,522.0449,268.1559,485.9172,231.81967,667.3648,263.47815,599.173,304.48938,531.1478,299.77774,667.32544,417.71445,635.3835,422.35046,635.40424,512.90283,644.5965,585.5957,703.37335,413.11987,780.67523,490.15222,866.8093,567.4995,599.0981,195.42519,612.74835,195.49957,0,0,640.14905,199.94572,889.50726,594.60565,903.0407,585.51385,866.7994,590.02527,621.7858,599.1699,612.8178,594.6202,666.96606,594.50867
6,603.7473,200.18333,631.077,263.48453,590.1952,263.49606,522.03345,268.24115,485.91745,231.93996,671.7192,263.53424,599.33655,304.4632,526.65497,290.77686,671.603,417.75903,635.5242,422.41632,635.3885,508.50354,644.5961,585.5492,703.54517,413.15,780.7339,490.1872,866.77423,567.5602,599.3748,195.49455,626.2451,195.55948,0,0,653.6467,199.99637,889.5019,594.6367,903.0268,585.5563,862.3607,590.147,621.9036,599.14624,612.8752,594.6086,662.7685,594.4658
6,603.8343,200.20285,635.344,263.50232,594.48914,263.59692,517.62524,272.4327,485.94794,231.93304,671.7991,263.5599,608.2534,304.29535,531.2293,290.82016,671.5978,417.74762,635.5308,422.40836,635.35614,517.40576,644.5896,585.49835,703.5316,413.1167,780.7796,490.18222,866.8556,567.5959,603.69257,195.49359,626.3467,195.59888,0,0,662.4805,200.02324,889.44556,594.534,898.5909,585.47095,866.78204,594.3939,626.2989,599.0966,617.30035,594.5816,662.76,594.39825
6,608.1905,200.34552,635.5951,263.5351,599.0961,267.85834,522.14667,272.41644,490.22794,231.9561,671.9361,263.59338,621.7512,304.26648,535.6619,286.16562,671.7527,417.75888,635.7064,422.38217,635.36316,517.39075,644.5415,581.11835,703.66956,413.14627,780.772,490.18253,871.31573,571.90784,603.8735,195.63971,626.41534,195.69044,0,0,662.6076,200.01376,889.348,594.5247,898.49786,585.5005,871.333,590.1954,626.29236,599.0788,617.26013,594.5653,662.72736,590.16113
6,621.806,200.31664,635.69574,263.5356,599.17365,263.6302,526.5681,268.19424,490.51495,231.92906,676.3161,263.58093,626.27826,304.19812,558.11334,295.26334,671.91345,417.7235,640.04376,422.30768,635.3802,508.50583,644.498,581.10156,707.9907,413.14322,785.1357,490.29565,871.3633,571.9955,612.8765,195.64111,630.991,195.69568,0,0,667.00073,200.02351,889.3057,594.5163,898.4643,585.52374,871.3716,594.4371,621.83014,599.1445,608.3625,594.6112,662.6909,590.19275
6,626.2155,200.3418,639.946,263.55954,599.15497,267.91644,522.1728,268.27798,490.55457,231.89508,680.7702,263.5598,630.842,299.93375,553.70496,281.78262,671.955,417.65692,640.0282,418.0153,635.4637,499.5162,640.1406,581.02905,708.0866,413.09473,780.82336,485.88773,871.2629,571.96313,621.80865,195.66196,631.0827,199.83472,0,0,667.07666,200.07086,889.3215,594.4598,894.12244,585.46423,866.86224,594.4644,621.89746,599.14575,608.2972,594.63684,662.5951,590.1476
6,626.4802,200.31805,640.17175,263.60696,599.4215,268.01852,531.12103,272.5927,494.96857,236.18585,685.338,263.55652,630.73456,299.8488,535.71924,272.68796,676.313,417.8699,640.1685,422.43768,635.37915,512.91455,640.0306,585.51434,708.26666,413.30246,785.29016,490.15637,866.82355,572.00507,626.30035,195.6457,635.40344,195.74178,0,0,667.3048,200.1249,889.3649,594.46106,894.09546,585.45605,862.35065,594.4978,626.2544,599.25824,608.2553,594.7406,658.1914,594.423
6,630.8315,204.50633,649.1314,267.8422,608.2071,268.09485,540.28424,272.61264,503.98358,236.41928,694.3483,267.8154,631.04517,299.84375,553.7222,277.0856,676.44037,417.883,644.5448,422.41855,635.3554,508.43533,639.92957,581.0837,712.59656,413.34415,789.7179,485.908,866.6987,572.031,626.47174,195.67468,635.62805,195.7313,0,0,671.6483,200.14442,889.28784,594.45,893.9669,581.10767,862.2595,594.4779,621.8742,599.1683,608.184,594.6665,658.05853,590.179
6,630.908,204.52684,658.1646,267.8531,617.23303,268.06332,544.8322,272.6432,508.44888,236.43843,698.8853,267.8301,635.4571,299.81467,553.88,272.49335,676.4183,417.8837,644.48,422.42493,635.361,508.4364,639.91766,576.54755,712.6043,413.33344,789.6042,485.56873,862.2506,567.59894,630.80347,195.6726,635.7214,195.74376,0,0,671.8146,200.14143,885.0204,594.4382,889.677,581.0859,862.17255,594.40204,626.3853,599.1146,608.27484,594.6353,653.6822,590.0112
6,635.3291,204.55498,662.7252,267.91556,612.87787,268.1812,540.19354,272.7852,513.0025,236.36809,703.4444,267.8363,635.51416,299.92206,558.2373,267.9993,680.8197,417.85605,644.5309,422.3879,635.41296,503.98795,635.71643,572.06305,717.03937,413.3206,789.7769,481.29486,862.20734,567.6201,631.064,195.68259,644.55475,195.73434,0,0,676.2589,200.1053,884.9198,594.4245,889.5845,581.0908,857.84955,594.40857,630.91547,599.0684,612.8544,594.6369,653.5405,589.93024
6,635.6429,204.55125,667.1976,267.86273,621.83575,268.04825,544.695,272.75867,517.5606,236.28633,707.86163,267.80554,639.92804,299.83463,562.73425,268.00662,680.9151,417.70917,644.6276,418.01633,635.4612,499.38876,635.69135,571.9954,717.13367,413.2186,803.2245,485.60004,857.88165,567.62415,635.4312,195.6639,653.6758,195.7232,0,0,680.8739,200.12508,884.9264,594.38654,889.53876,581.0781,857.72046,594.44165,631.0997,599.17413,617.27423,594.7638,649.1348,585.5552
6,644.46515,204.61513,667.3315,267.869,621.91815,268.06473,549.2826,272.81357,521.89703,236.5587,708.06226,263.62967,653.60614,299.89932,563.028,268.12772,685.32684,417.55804,649.0074,417.84695,635.423,494.9475,635.6863,571.9872,721.5705,413.08224,798.7484,481.2334,857.8772,567.53735,635.7143,195.72035,662.6706,199.8552,0,0,694.3352,200.12846,884.9139,590.16943,889.5771,581.0163,857.7381,590.16266,631.0304,599.15497,617.2352,594.7312,653.51434,585.6063
6,644.5638,204.76738,671.6206,267.96353,626.4072,268.22632,549.24817,272.83554,522.0377,236.5012,708.1786,267.8851,658.06305,299.73065,581.01263,267.9853,694.36774,413.4082,658.197,417.7731,635.3612,503.95697,635.642,576.5624,726.1728,413.06924,807.7179,481.2505,862.1824,567.5071,640.02026,199.90067,662.77075,199.97783,0,0,698.8014,200.21878,884.9659,590.1309,889.6015,580.9564,857.71796,590.13794,630.93414,599.235,612.77515,594.81146,649.0714,590.0354
7,649.07825,209.05078,671.8149,267.92508,630.96826,268.21655,553.81976,272.79858,522.02026,236.48776,712.587,267.89514,653.6572,295.37756,589.9397,268.2464,694.4787,417.5828,662.5286,417.85773,635.3511,508.40875,635.5979,576.52057,730.613,413.0885,812.1084,481.22794,862.1666,567.6133,644.503,199.94687,667.0644,199.98875,0,0,699.0322,200.15439,885.0093,590.0826,889.6171,576.5844,857.66,594.4221,631.01685,599.25775,612.8107,594.84033,644.6447,589.9844
7,658.13153,204.72948,676.3368,267.94925,635.54407,268.19138,562.769,277.23642,522.0791,240.92506,717.1975,267.90433,662.5605,295.21097,598.9801,263.59396,699.0309,413.42505,667.01575,417.79828,635.35504,508.5099,635.5793,576.49274,735.16766,413.0986,812.4628,485.56482,862.24536,567.5911,653.6417,199.9468,667.3086,199.9834,0,0,703.4155,200.19891,885.07477,590.06757,889.6778,576.5845,857.7338,590.1611,631.0186,599.18256,612.8031,594.7889,644.5899,589.983
7,662.6907,204.7498,680.76184,268.02426,635.60406,268.2219,567.48114,281.78583,526.5068,245.50343,721.7163,267.926,662.7445,295.36838,594.65454,263.47693,703.3849,417.63968,667.17065,417.8783,635.2943,508.53693,635.5228,576.48737,739.6007,413.2177,816.84235,485.59308,862.26556,571.93805,662.48596,199.899,671.693,200.00081,0,0,703.66284,200.31197,885.0183,590.1934,893.89844,585.475,857.6878,594.4074,630.91693,599.16943,608.29987,594.7534,644.5192,589.9837
7,667.1125,204.77681,689.8101,268.06747,640.1797,268.25873,562.9579,277.35287,526.60657,236.6025,730.69666,267.969,667.23486,299.8557,599.28564,267.92255,703.4336,417.59885,667.23236,417.8315,635.3361,508.5045,635.4904,572.0865,739.6667,413.19937,816.901,481.3496,862.2127,571.8984,666.9722,199.92584,671.97095,200.00446,0,0,708.01044,200.33,889.27997,594.50037,894.0042,585.5042,853.3865,594.39935,630.88513,599.1446,608.2172,594.7026,640.1599,585.62854
7,667.2846,209.12656,694.423,268.0353,649.0787,268.13116,571.9981,286.22073,531.25055,245.46144,735.2996,268.00342,667.3382,299.82443,608.26855,263.4892,703.4488,413.4198,667.2221,417.788,635.293,513.02515,635.48035,576.45917,739.7279,413.1544,816.96387,485.5603,857.7224,567.56006,667.1556,200.01726,676.3166,200.03482,0,0,708.1808,200.29613,884.9142,594.47736,889.6568,581.044,853.1626,590.15906,630.94196,599.1686,608.309,594.7425,640.1497,585.6339
